hs92,hs96,hs02,hs07,hs12,hs17,sitc1,sitc2,sitc3,sitc4,isic2,isic3
903020,903020,903020,903020,903020,854232,72952,87483,87473,87473,3851,3312
903020,903020,903020,903020,903020,854232,72952,87483,87478,87473,3851,3312
903020,903020,903020,903020,903020,854232,72952,87489,87478,87473,3851,3312
903020,903020,903020,903020,903020,854239,72952,87483,87473,87473,3851,3312
903020,903020,903020,903020,903020,854239,72952,87483,87478,87473,3851,3312
903020,903020,903020,903020,903020,854239,72952,87489,87478,87473,3851,3312
903020,903020,903020,903020,903020,903020,72952,87483,87473,87473,3851,3312
903020,903020,903020,903020,903020,903020,72952,87483,87478,87473,3851,3312
903020,903020,903020,903020,903020,903020,72952,87489,87478,87473,3851,3312
903031,903031,903031,903031,903031,854231,72952,87483,87475,87475,3851,3312
903031,903031,903031,903031,903031,854231,72952,87489,87475,87475,3851,3312
903031,903031,903031,903031,903031,854232,72952,87483,87475,87475,3851,3312
903031,903031,903031,903031,903031,854232,72952,87489,87475,87475,3851,3312
903031,903031,903031,903031,903031,854239,72952,87483,87475,87475,3851,3312
903031,903031,903031,903031,903031,854239,72952,87489,87475,87475,3851,3312
903031,903031,903031,903031,903031,903031,72952,87483,87475,87475,3851,3312
903031,903031,903031,903031,903031,903031,72952,87489,87475,87475,3851,3312
903039,903039,903039,903033,903033,854231,72952,87483,87475,87475,3851,3312
903039,903039,903039,903033,903033,854231,72952,87489,87475,87475,3851,3312
903039,903039,903039,903033,903033,854232,72952,87483,87475,87475,3851,3312
903039,903039,903039,903033,903033,854232,72952,87489,87475,87475,3851,3312
903039,903039,903039,903033,903033,854239,72952,87483,87475,87475,3851,3312
903039,903039,903039,903033,903033,854239,72952,87489,87475,87475,3851,3312
903039,903039,903039,903033,903033,903033,72952,87483,87475,87475,3851,3312
903039,903039,903039,903033,903033,903033,72952,87489,87475,87475,3851,3312
903040,903040,903040,903040,903040,854231,72952,87483,87477,87477,3851,3312
